id,company_name,company_logo,tags,Description,user_id,No_of_Assignments,No_of_Openings,if_updated,location,remote
124,Return Box,https://i.ibb.co/cbvQwz7/Return-Box.jpg,"{""Supply Chain"",Logistics}",Return Box is a specialized city logistics company that provides IT-cloud based urban logistics service.,2,1,1,t,"{""Busan-South Korea""}",f
126,Desilo,https://i.ibb.co/zfFkCFh/Desilo.png,"{""Machine Learning"",""Data Privacy"",""Artificial Intelligence""}",Desilo utilizes AI to bridge the gap and achieve data utilization without compromising data privacy.,2,1,0,t,"{""Seoul-South Korea""}",f
127,ThingsFlow,https://i.ibb.co/N13DNbm/Things-Flow.png,"{Chatbot,HelloBot}",ThingsFlow is a chatbot startup that develops and operates the character chatbot messenger HelloBot.,2,1,0,t,"{""Seoul-South Korea""}",f
128,elice,https://i.ibb.co/r5sxskh/Elice.png,"{Edtech,""Artificial Intelligence"",""online programming"",""software education""}","Elice has developed an online SW education solution that applies artificial intelligence and social learning to help non-technical students get feedback at the right time and complete the curriculum. It is a web-based platform that can be accessed without pre-installation and has efficient auxiliary functions such as video lecture, coding practice and automatic scoring.",2,1,0,t,"{""Seoul-South Korea""}",f
129,Bayzat,https://i.ibb.co/D8HN5P9/Bayzat.png,"{""Employee Benefits"",""Human Resources"",InsurTech,Insurance}","Bayzat is a technology company that provides insurance and HR software solutions.

They help individuals and companies compare, buy, and use their health insurance. With Bayzat Benefits, their technology platform, they are able to streamline the policy placement process for their clients and help them understand their policy. More importantly, Bayzat Benefits automates administrative work for HR professionals and ensures that all HR processes are centralized, accessible, and secure.",2,1,2,t,"{Dubai-UAE,Ankara-Turkey}",f
130,Kerning Cultures,https://i.ibb.co/5B66stL/Kerning-Cultures.png,"{Audio,Podcast,""Digital Media""}","Kerning Cultures is building the premier Middle East podcast network. As audio media becomes mainstream in other international markets, we're defining the space for the Middle East and North Africa. Our inaugural show produces radio documentaries from the Middle East for regional and global audiences.",2,1,0,t,{Dubai-UAE},f
131,Sowt | صوت,https://i.ibb.co/qgXxk4h/Sowt.png,"{podcasts,""digital media"",""audio storytelling"",""audio recording""}","Sowt—Arabic for ‘voice’—is a podcast platform that provides high quality, on-demand audio content for Arabic speakers around the world. Sowt produces original content and serves as a platform for Arabic-speaking podcasters and enthusiasts. 

Through its content, Sowt means to inform and engage populations across the Arab world to foster critical conversations.",2,1,0,t,{Amman-Jordan},f
132,GoodsMart,https://i.ibb.co/nPYbPyF/Goods-Mart.jpg,"{Retail,""Grocery shopping""}",GoodsMart is a premium household shopping app that revamped the hectic grocery shopping process and transformed it into an effortless experience.,2,1,0,t,{Cairo-Egypt},f
133,Trella,https://i.ibb.co/gWMVY3m/Trella.png,"{shippers,carriers,""technology platform"",""shipment tracking""}","Trella is a technology platform that connects shippers to carriers. Trella empowers drivers, improves their efficiency, boosts their earnings and utilization as well as provide job opportunities. Trella also works to reduce costs for shippers, introduce a transparent pricing structure, provide them with a more reliable source of carriers while allowing them to track their shipments in real-time as well as report key insights on their transportation trends and performance.",2,1,1,t,{Cairo-Egypt},f
135,Eventtus,https://i.ibb.co/CVm8bwr/Eventtus.png,"{""Event Management"",""Event Engagement"",""Virtual Events"",Exhibitions,Conferences}","Eventtus is a leading event tech company that empowers the biggest conferences and exhibitions in 35 countries to create amazing event experiences using a powerful, robust and intuitive array of event tech solutions that proved, again and again, its top-notch quality and yielded happy customers everywhere.

Through its innovative and adaptive approach, Eventtus offers solutions to both virtual and in-person events. You can create an online event that exquisitely imitates the in-person experience, through a wide array of essential components such as: reliable video streaming, powerful engagement tools, broad-ranging agenda and sessions options, effective networking hub, data and analytics dashboards.",2,1,0,t,"{Dubai-UAE,Cairo-Egypt}",f
136,Wyzetalk,https://i.ibb.co/fQBSQWH/Wyzetalk.jpg,"{""Employee Engagement"",""Mobile Workforce Management"",""HR automation"",""Workflow management"",""internal communications tool"",""digital payslip""}","Wyzetalk is a mobile-first employee engagement company that connects large businesses with their entire workforce to improve communication, increase engagement and boost productivity.
Combining the power of our technology platform with the expertise of our communications team of sector specialists, we create an open channel of communication between head office and the entire workforce that fundamentally transforms how your people experience, understand and engage with their jobs, colleagues, managers and ultimately, the organisation.",2,1,0,t,"{""Johannesburg-South Africa""}",f
137,Lyve,https://i.ibb.co/jZyyZtK/Lyve.png,"{""Community Management""}","Lyve is a community management platform and private social network that connects residents, real estate developers, and facility management all in a single, unified, extensible solution.",2,1,0,t,{Cairo-Egypt},f
138,Khazna,https://i.ibb.co/wzyqYhF/Khazna.jpg,"{Fintech,""Financial Services""}","Khazna extends mobile financial services to 20+ million underbanked Egyptians who have little access to formal financial services by providing access to convenient, effective and secure smartphone based financial services.",2,1,0,t,{Cairo-Egypt},f
139,Valify Solutions,https://i.ibb.co/vXxP1mV/Valify-Solutions.png,"{Fintech,""Digital Identity Verification"",""Document Verification"",""e-KYC Solution"",""Liveness Detection""}","Valify offers service providers tools that enable them to digitally identify their customers, verify official documents remotely, and extract information from valid data sources – without compromising integrity and security",2,1,0,t,{Cairo-Egypt},f
140,Bilforon,https://i.ibb.co/LvmGwz4/Bilforon.png,"{Foodtech,""Home-made Food"",""Corporate Catering"",""Food Delivery"",""home chefs""}","Bilforon is a marketplace application for connecting customers with home-cooks who make food and sell it from their houses. Customers can use the app to view the list of home-cooks, check their food menu and order food from them.",2,1,0,t,{Amman-Jordan},f
141,ViaVii,https://i.ibb.co/zHKrfCM/Viavii.png,"{Travel,""Artificial Intelligence"",Experiences,""Group Activity Planner""}","ViaVii is a central hub for genuine local experiences. Based on your profile, we design tailored itineraries for you to travel like local. When you purchase on our platform, you give back to local communities. Through our proprietary technology, we are developing an AI powered travel recommendation engine and chat bot, to curate local experiences that are being widely spoken about, and make them bookable on the ViaVii platform.",2,1,0,t,{Amman-Jordan},f
142,Little Thinking Minds,https://i.ibb.co/D1GZQFf/Little-Thinking-Minds.png,"{Edtech,E-learning}","Little Thinking Minds is a leading education technology company that creates advanced digital solutions and resources for school-aged children to improve learning outcomes, advance skills and increase social and cultural connectedness in the Middle East and North Africa (MENA) and globally.",2,1,0,t,{Amman-Jordan},f
143,BuyBack Bazaar,https://i.ibb.co/ZGtDMZb/Buy-Back-Bazaar.jpg,{},"BuyBack Bazaar is an online portal matching individuals who want to sell their personal assets with the closest shop buying it, giving an option to buy back the asset in the future.

Our growing network of shops put real-time bids on our platform to list their best prices to buy popular gadgets like mobiles, laptops, tablets or smartwatches as well as luxury watches and cars. They store your asset safely until you come to buy it back.",2,1,0,t,{Dubai-UAE},f
156,Little Spoon,https://i.ibb.co/RpBhpVg/Little-Spoon.jpg,"{""Kids Nutrition""}",Little Spoon is the modern parent’s go-to resource for keeping their kids healthy and happy. We create high quality nutrition and health-focused products and conveniently deliver them to families nationwide.,2,1,1,t,"{""New York City, NY""}",f
144,Datacultr,https://i.ibb.co/SnP3KB9/datacultr.png,"{Fintech,""Financial Services""}","Datacultr is a PaaS that allows consumer lending companies to significantly reduce their risk on 'New to Credit'​ customers. Datacultr enables the lender to give out unsecured loans, at a lower risk, by allowing borrowers to present their newly purchased or existing smartphone as a ‘virtual’ collateral",2,1,0,t,"{Dubai-UAE,Gurugram-India}",f
145,Distichain,https://i.ibb.co/H7FTz9n/Distichain.png,"{Blockchain,""Software as a Service"",SaaS,E-Commerce,B2B,""Supply Chain Management""}","Distichain delivers B2B e-commerce marketplaces and e-procurement platforms. Using blockchain and AI, our backend trade engine connects logistics, insurance, KYC/AML providers and financial institutions to deliver seamless border agnostic trading. Documentation, process governance, and smart contracts all in one place and logged on the blockchain facilitates secure automated end-to-end transactions. Our user interface, which engages the users, is an intuitive web-based marketplace allowing companies of all sizes and geographies to easily access our technology and benefit from the value it delivers. Distichain integrates with mainstream and innovative solution providers in trade finance, supply chain, and fintech giving SMEs the ability to access these services which otherwise would be limited only to big corporations. Smart contracts govern the end-to-end transactions generating fully automated cross border transactions without the need for a single email.",2,1,0,t,{Dubai-UAE},f
146,ShipChain,https://i.ibb.co/wcS2FWM/Ship-Chain.png,"{Blockchain,Logistics,Shipping,Freight}","Shipping is complicated. It shouldn't be. ShipChain is making transport and logistics more effective, secure and transparent by utilizing blockchain technology. It was founded with the mission of solving the greatest problems facing the logistics industry today. Our solution requires deep technology, but our vision is quite simple. Imagine a fully integrated system across the entire supply chain – from the moment it leaves the factory, to delivering the finished product to the customer’s doorstep – federated in trustless, transparent blockchain contracts.",2,1,0,t,"{""Los Angeles, California""}",f
147,PayMint,https://i.ibb.co/946tM26/PayMint.jpg,"{Fintech,""Financial Services"",""payroll management system"",""Cashless payments""}","PayMint is a local company established in Egypt, providing businesses with a powerful payment solution that allows them an easy cashless payments, strong payroll management system and also provide businesses with fringe benefits for employees which makes PayMint the best solution that provides this bundle of services.",2,1,0,t,{Cairo-Egypt},f
148,SkyHive,https://i.ibb.co/mFxB6r6/skyhive.png,"{""Artificial Intelligence"",Upskilling,""Workforce Development"",""Natural Language Processing"",SaaS,""Machine Learning""}","SkyHive is a Vancouver-based artificial intelligence company that invented and commercialized a methodology called Quantum Labor Analysis, which is the application of artificial intelligence to analyze a workforce or labor market at its most granular level. Its core technology applies natural language processing to analyze millions of supply, demand, and training data points to determine real-time job-level labor market activities. It then uses proprietary machine learning methods to extract technical skills, soft skills, capabilities, methodologies, tools, and technologies from all job data. Data is then fed into a neural network that serves as the world’s first and only “live-streamed” job taxonomy and skills ontology, capturing labor market movements in real-time and at their most granular level.",2,1,0,t,"{""Vancouver, British Columbia""}",f
150,Arthur AI,https://i.ibb.co/9nBjbwz/Arthur-AI.png,"{""Artificial Intelligence"",""Enterprise-grade AI""}","Arthur AI is a platform that monitors the productivity of machine learning models. ArthurAI partners with the leading companies in industries such as Financial Services, Insurance, and Healthcare to develop and deploy enterprise-grade AI systems.",2,1,0,t,"{""New York, NY""}",f
151,DataFleets,https://i.ibb.co/fS41YW5/Data-Fleets.png,"{""Machine Learning"",""Artificial Intelligence"",Cryptography,""Data Protection""}","DataFleets helps organizations to overcome the struggle between data privacy and innovation by helping them maintain the highest data protection standards for compliance while simultaneously accelerating data science initiatives. Our platform provides data scientists and developers with a ""data fleet""​ which allows them to create analytics, ML models, and applications on highly sensitive data sets without ever having explicit access to the data. Each data fleet has powerful and easy-to-use APIs, and under-the-hood we ensure data protection using ground-breaking advances in federated computation, transfer learning, encryption, and differential privacy.",2,1,0,t,"{""Palo Alto, California""}",f
152,Marlow,https://i.ibb.co/BqDTL0H/Marlow.png,"{""career development"",""professional growth"",""career planning"",""career coaching"",""job search""}","Marlow is a professional development platform with 1:1 coaching, activities, and resources. We take a unique approach to coaching, combining well-timed Socratic questions to help professionals identify their assumptions and best steps forward with L&D frameworks and resources to enhance the learning experience.

We partner with mid-market to enterprise companies and work with their managers or leaders to help empower them to reach their goals and potential.",2,1,1,t,"{""San Francisco , California""}",f
153,Rhino,https://i.ibb.co/svqbBJd/Rhino.png,"{""Real Estate"",""affordable insurance policy""}","Between a broker’s fee, first and last month’s rent, and a security deposit, we get crushed in upfront costs while renting. We are building products, like our affordable insurance policy, to put money back in renters'​ pockets. Rhino gives you back your security deposit and replaces it with a low-cost insurance replacement (like, as low as $5), so both you & your landlord are covered.",2,1,2,t,"{""New York, NY""}",f
154,Kader كادر,https://i.ibb.co/9VFDY8F/Kader.jpg,"{""Hiring platform"",""Human Resources"",Jobs}",Kader is the first recruitment platform in Jordan targeted towards fast moving jobs in the hospitality and retail sector.,2,1,0,t,{Amman-Jordan},f
155,arabot,https://i.ibb.co/Jdh3t7c/arabot.jpg,"{Chatbot,""Natural Language Processing"",""Machine Learning"",""Artificial Intelligence""}",arabot is the first intelligent Arabic bot to help businesses improve customer's experience and deliver an enjoyable journey using arabot conversational A.I. platform,2,1,0,t,{Amman-Jordan},f
157,Cera,https://i.ibb.co/GVtLVBK/Cera.png,"{Healthcare,""Elderly Care""}","At Cera, we’re changing the way people who require care are looked after at-home. Cera provides professional home care services and an accompanying digital platform that provides transparent, consistent, and efficient care. Its platform includes a matching algorithm and automated scheduling systems, enabling them to arrange home care within 24 hours, while still taking into consideration a patient's needs and preferences. Its digital platform requires lower overhead compared to traditional care providers, allowing them to pay higher than the industry average while still offering affordable rates for both public and private care- resulting in the recruitment of experienced, capable carers that are well-trained and provide high quality care.",2,1,0,t,"{""London-United Kingdom""}",f
158,MUNCH:ON,https://i.ibb.co/7ktsrR6/MUNCHON.jpg,"{""Food Delivery"",""Office lunch"",""Corporate Lunch""}","MUNCH:ON is one of the region’s fastest-growing food delivery apps. We recently expanded our offering from corporate lunch, to bring meals under 30 AED to residential locations across all mealtimes.",2,1,0,t,{Dubai-UAE},f
163,GreenFig,https://i.ibb.co/6PhpMyt/GreenFig.png,"{Edtech,""Micro degrees""}","GreenFig is a micro education company, offering microdegrees in applied business science, including:  marketing, product, sales, service, support, customer success and finance. 

GreenFig's unique combination of experiential learning from industry experts in applied business science and certification from industry-leading business application software companies gives our graduates the skills and experience they need to be job ready.",2,1,1,t,"{""San Mateo, California""}",f
164,Forefront,https://i.ibb.co/zQLYCNc/Forefront.png,"{""Employee Engagement"",Diversity,Inclusion,""Learning & Development"",""Future of Work""}","Forefront makes learning a new culture easy and fun through a gamified and lightweight platform. Forefront offers Carmen AI, a personal career assistant that coaches Gen-Z through the entire job search process. The company helps the user from resume prep to mock interviews, Forefront helps to build a career uniquely suited for the user",2,1,0,t,"{""Boston, Massachusetts""}",f
165,Crescendo,https://i.ibb.co/C9KK7Gf/Crescendo.jpg,"{""Creating Inclusive Workplaces"",""Unconscious Bias Training"",Diversity,Inclusion,microlearning}","Crescendo helps employees understand, communicate with, and interact with people who are different from them. It connects them with digital resources inside of Slack, personalized to fit their learning needs and workplace context.",2,1,0,t,"{""Toronto, Ontario""}",f
162,JobBliss,https://i.ibb.co/hZLHmFG/JobBliss.png,"{""Lean HR"",""Talent Management"",Freelance,Resourcing,SaaS,""Software as a Service""}","JobBliss is a platform dedicated to building a flexible workforce for the future. JobBliss is a scalable resource management system which helps employers organize, manage, and forecast the digital workforce whether they have employees, contractors, or both.",2,1,0,t,{Oakville-Ontario},f
166,CosmoSafe,https://i.ibb.co/h16CdtK/Cosmo-Safe.png,"{training,beauty,education,""beauty professionals""}","As the future of work shifts and opportunities grow in beauty, CosmoSafe addresses wealth, skills, diversity, and inclusion gaps in the beauty curriculum and training market via a digital learning experiences and blended training programs.

We're helping beauty professionals master their careers beyond the art, avoid staying stuck in debt, and better navigate our growing gig-based economy. Our curriculum and training solutions can simultaneously help states, beauty enterprises (including beauty schools), and beauty professionals",2,1,0,t,"{""New York-NY""}",f
167,JokkoLabs,https://i.ibb.co/Fxc8YW8/Jokko-Labs.png,"{""Coworking space"",""Community support"",""Entrepreneurship & Innovation""}","Jokkolabs is a unique environment where entrepreneurs, creatives and innovators can develop their business quickly.

We maintain physical and virtual international network of entrepreneurs sharing of open and collaborative values. We are an independent “action tank” that aims to identify and support the innovative ideas from entrepreneurs of the digital economy, cultural industries and medias in order to accelerate the competiveness of nations and prosperity for all.",2,1,0,t,"{Dakar-Senegal,Bamako-Mali,Casablanca-Morocco}",f
169,AfriLabs,https://i.ibb.co/0Gjh7GH/AfriLabs.png,"{Mentoring,Networking}","AfriLabs was founded in 2011 to build a community around rapidly emerging tech hubs―innovation spaces that serve as meeting points and communities for developers, entrepreneurs, and investors. We believe that supporting the development of the African technology and innovation ecosystem enables Africa to participate in the global knowledge and innovation market place thereby stimulating economic growth.",2,1,0,t,"{""Abuja, Nigeria""}",f
170,PalmPay,https://i.ibb.co/qmcJ6dR/PalmPay.jpg,"{Fintech,""Payments app"",Rewards}",PalmPay is a simple and secure payment app that give rewards. This app lets to send quick cash between friends and pay for airtime and utilities.,2,1,0,t,"{""Lagos, Nigeria""}",f
171,Zowasel,https://i.ibb.co/ccY3s3R/Zowasel.png,"{""Supply Chain Financing"",Agribusiness,""commodity trading"",""agri finance"",""market access"",""Short-term supply loans""}","Zowasel is an online marketplace for grains. We are fixing the cash-flow problems of agri-businesses by paying for the crops 24hrs after delivery rather than the typical 30-90 day waiting period.

Zowasel lets crop sellers expand their agribusiness beyond their local market and sell to the best bidders around the world. Buyers and sellers can register for free, and deals are negotiated and agreed by both parties before shipment based on quality specification.",2,1,0,t,"{""Lagos, Nigeria""}",f
